image_id,file_name,image_type,quality,x,y,z
6628,20220519.193659.123.monocyte-013_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,125,106
5025,20220520.152853.257.CD8-098_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,132,112
7098,20220519.182430.623.CD4-021_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,134,106
4088,20220520.172450.709.monocyte-071_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,116,128,104
5018,20220520.152905.447.CD8-099_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,132,112
6624,20220519.193717.405.monocyte-014_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,136,127,106
7095,20220519.182504.139.CD4-022_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,134,106
4086,20220520.172518.737.monocyte-072_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,136,104
5016,20220520.152921.287.CD8-100_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,132,112
6621,20220519.193748.075.monocyte-015_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,137,103
4084,20220520.172530.111.monocyte-073_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,165,104
5012,20220520.152939.974.CD8-101_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,132,112
4079,20220520.172540.673.monocyte-074_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,165,104
7093,20220519.182540.495.CD4-023_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,129,114
6618,20220519.193804.324.monocyte-016_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,114
4078,20220520.172558.143.monocyte-075_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,125,104
7087,20220519.182559.997.CD4-024_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,152,138,114
4075,20220520.172612.363.monocyte-076_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,139,104
5004,20220520.152955.413.CD8-102_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,132,112
6614,20220519.193824.434.monocyte-017_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,147,127,107
4071,20220520.172623.128.monocyte-077_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,122,131,107
5008,20220520.153015.318.CD8-103_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,129,112
7085,20220519.182617.669.CD4-025_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,119,143,115
6611,20220519.193845.761.monocyte-018_RI Tomogram.tiff,HOLOTOMOGRAPHY,1,138,139,107
4068,20220520.172641.003.monocyte-078_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,212,101
5003,20220520.153027.706.CD8-104_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,148,112
7082,20220519.182640.418.CD4-026_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,134,106
5000,20220520.153048.220.CD8-105_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,131,112
6610,20220519.193906.277.monocyte-019_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,135,107
7080,20220519.182711.904.CD4-027_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,134,106
4064,20220520.172655.627.monocyte-079_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,129,101
4999,20220520.153110.360.CD8-106_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,131,112
4062,20220520.172708.423.monocyte-080_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,129,101
4998,20220520.153127.827.CD8-107_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,131,112
7076,20220519.182735.873.CD4-028_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,150,145,103
4059,20220520.172722.845.monocyte-081_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,128,105
4989,20220520.153144.685.CD8-108_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,131,112
4055,20220520.172735.035.monocyte-082_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,108,139,105
4987,20220520.153159.714.CD8-109_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,131,112
4052,20220520.172747.628.monocyte-083_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,135,105
7074,20220519.182750.499.CD4-029_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,136,109
4986,20220520.153212.716.CD8-110_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,152,112
4051,20220520.172800.219.monocyte-084_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,135,105
6603,20220519.193947.515.monocyte-021_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,130,103
7073,20220519.182811.421.CD4-030_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,136,109
4982,20220520.153228.353.CD8-111_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,121,112
6607,20220519.193933.698.monocyte-020_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,129,103
4048,20220520.172814.036.monocyte-085_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,129,105
7067,20220519.182830.919.CD4-031_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,137,104
4045,20220520.172830.894.monocyte-086_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,127,105
4978,20220520.153258.414.CD8-112_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,138,112
7064,20220519.182845.544.CD4-032_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,159,128,104
6599,20220519.194003.561.monocyte-022_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,136,137,103
4977,20220520.153312.630.CD8-113_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,138,112
7063,20220519.182902.401.CD4-033_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,155,150,105
4041,20220520.172845.520.monocyte-087_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,129,105
4968,20220520.153324.006.CD8-114_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,138,112
6597,20220519.194022.448.monocyte-023_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,131,112
4039,20220520.172858.923.monocyte-088_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,124,105
7058,20220519.182916.013.CD4-034_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,131,105
4969,20220520.153340.253.CD8-115_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,156,130,112
6595,20220519.194120.543.monocyte-024_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,152,148,112
4034,20220520.172925.126.monocyte-089_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,127,105
7057,20220519.182930.435.CD4-035_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,131,105
4971,20220520.153359.347.CD8-116_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,134,112
4033,20220520.172935.486.monocyte-090_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,127,105
4965,20220520.153413.362.CD8-117_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,134,112
4967,20220520.153432.247.CD8-118_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,134,112
4028,20220520.172954.174.monocyte-091_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,127,105
4959,20220520.153449.105.CD8-119_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,134,112
4025,20220520.173009.002.monocyte-092_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,113,127,105
4024,20220520.173021.187.monocyte-093_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,128,105
4956,20220520.153505.558.CD8-120_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,134,112
4021,20220520.173033.986.monocyte-094_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,117,125,105
4957,20220520.153532.776.CD8-121_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,116,137,112
4016,20220520.173047.594.monocyte-095_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,117,125,105
4952,20220520.153553.698.CD8-122_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,137,112
4014,20220520.173106.893.monocyte-096_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,128,105
4944,20220520.153608.524.CD8-123_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,137,112
4946,20220520.153622.944.CD8-124_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,137,112
4012,20220520.173119.893.monocyte-097_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,128,105
4943,20220520.153636.351.CD8-125_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,137,112
4008,20220520.173134.721.monocyte-098_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,111,105
4006,20220520.173150.765.monocyte-099_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,146,116,105
4940,20220520.153649.145.CD8-126_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,137,112
4001,20220520.173203.970.monocyte-100_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,116,122,105
4933,20220520.153705.190.CD8-127_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,137,112
4934,20220520.153719.002.CD8-128_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,137,112
4000,20220520.173221.234.monocyte-101_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,117,105
4924,20220520.153731.390.CD8-129_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3995,20220520.173238.499.monocyte-102_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,117,105
4925,20220520.153746.014.CD8-130_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3992,20220520.173252.518.monocyte-103_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,157,134,108
4916,20220520.153758.813.CD8-131_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3989,20220520.173308.160.monocyte-104_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,115,108
4923,20220520.153812.825.CD8-132_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3986,20220520.173324.609.monocyte-105_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,134,108
4920,20220520.153827.249.CD8-133_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3984,20220520.173340.047.monocyte-106_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,110,121,108
4912,20220520.153839.435.CD8-134_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3982,20220520.173353.253.monocyte-107_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,131,108
4910,20220520.153850.602.CD8-135_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3978,20220520.173407.267.monocyte-108_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,131,108
4907,20220520.153904.822.CD8-136_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
4904,20220520.153916.602.CD8-137_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3974,20220520.173421.487.monocyte-109_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,115,121,108
4901,20220520.153929.804.CD8-138_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3973,20220520.173440.376.monocyte-110_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,146,108
4905,20220520.153945.039.CD8-139_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3968,20220520.173454.187.monocyte-111_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,126,108
4897,20220520.154002.504.CD8-140_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3966,20220520.173521.409.monocyte-112_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,126,108
4896,20220520.154014.084.CD8-141_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
4887,20220520.154028.501.CD8-142_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
4890,20220520.154045.565.CD8-143_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3963,20220520.173552.689.monocyte-113_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,137,91
4889,20220520.154056.939.CD8-144_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3960,20220520.173612.186.monocyte-114_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,137,91
3957,20220520.173633.313.monocyte-115_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,137,91
4880,20220520.154107.906.CD8-145_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3955,20220520.173703.577.monocyte-116_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,139,107
4882,20220520.154120.704.CD8-146_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3952,20220520.173725.315.monocyte-117_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,131,107
4879,20220520.154137.153.CD8-147_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3949,20220520.173743.188.monocyte-118_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,131,107
4442,20220520.164242.839.CD8-148_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
3946,20220520.173815.483.monocyte-119_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,141,107
4440,20220520.164310.869.CD8-149_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,112
4436,20220520.164323.665.CD8-150_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,146,127,112
3941,20220520.173830.111.monocyte-120_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,141,121
4434,20220520.164334.431.CD8-151_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,146,127,112
3939,20220520.173847.782.monocyte-121_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,141,121
4430,20220520.164346.008.CD8-152_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,113,109,112
4428,20220520.164403.273.CD8-153_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,113,109,112
4426,20220520.164416.478.CD8-154_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,116,112
3936,20220520.173906.062.monocyte-122_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,145,121
3933,20220520.173921.703.monocyte-123_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,145,121
4421,20220520.164427.854.CD8-155_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,116,112
3929,20220520.173940.999.monocyte-124_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,130,121
4418,20220520.164442.885.CD8-156_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,141,112
4416,20220520.164456.289.CD8-157_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,141,112
3928,20220520.174002.124.monocyte-125_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,130,121
4414,20220520.164506.038.CD8-158_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,125,127,106
3923,20220520.174023.048.monocyte-126_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,133,121
3922,20220520.174045.188.monocyte-127_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,117,121
4409,20220520.164521.069.CD8-159_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,111,142,106
3917,20220520.174109.970.monocyte-128_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,142,121
4408,20220520.164535.693.CD8-160_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,143,106
3915,20220520.174127.234.monocyte-129_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,142,121
6591,20220519.194206.247.monocyte-025_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,136,123
4403,20220520.164549.912.CD8-161_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,143,106
3913,20220520.174146.734.monocyte-130_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,142,121
4401,20220520.164601.900.CD8-162_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,143,106
3908,20220520.174222.889.monocyte-131_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,142,121
4399,20220520.164617.742.CD8-163_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,138,106
3907,20220520.174249.296.monocyte-132_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,142,121
4394,20220520.164628.304.CD8-164_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,131,106
3902,20220520.174315.501.monocyte-133_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,142,121
4389,20220520.164641.710.CD8-165_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,131,106
3900,20220520.174408.718.monocyte-134_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,142,121
7049,20220519.183001.109.CD4-037_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,131,105
3898,20220520.174428.015.monocyte-135_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,142,96
4386,20220520.164657.148.CD8-166_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,141,106
3895,20220520.174441.623.monocyte-136_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,112,141,96
4387,20220520.164708.118.CD8-167_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,120,106
6589,20220519.194230.623.monocyte-026_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,136,107
7052,20220519.182945.667.CD4-036_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,165,137,98
3892,20220520.174509.047.monocyte-137_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,147,140,110
4383,20220520.164720.099.CD8-168_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,104,106
3889,20220520.174539.109.monocyte-138_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,147,140,110
6584,20220519.194316.729.monocyte-027_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,134,104
3886,20220520.174617.907.monocyte-139_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,147,110
7048,20220519.183017.355.CD4-038_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,146,143,105
7043,20220519.183030.967.CD4-039_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,134,111
3881,20220520.174651.624.monocyte-140_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,120,114
6581,20220519.194344.560.monocyte-028_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,124,104
3878,20220520.174726.357.monocyte-141_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,139,114
4380,20220520.164733.099.CD8-169_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,143,106
7040,20220519.183048.435.CD4-040_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,134,96
3875,20220520.174748.908.monocyte-142_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,139,114
4376,20220520.164744.880.CD8-170_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,129,106
3873,20220520.174809.825.monocyte-143_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,139,114
7038,20220519.183110.573.CD4-041_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,143,108
6578,20220519.194418.683.monocyte-029_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,132,97
3869,20220520.174830.341.monocyte-144_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,133,114
3867,20220520.174903.044.monocyte-145_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,132,114
4375,20220520.164757.070.CD8-171_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,142,106
3863,20220520.174929.044.monocyte-146_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,132,114
4369,20220520.164813.316.CD8-172_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,142,106
3862,20220520.174942.654.monocyte-147_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,132,114
4365,20220520.164832.816.CD8-173_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,142,106
4366,20220520.164848.255.CD8-174_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,123,106
3857,20220520.175000.529.monocyte-148_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,132,114
3855,20220520.175021.047.monocyte-149_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,117,132,114
4360,20220520.164903.895.CD8-175_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,138,106
3852,20220520.175049.687.monocyte-150_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,117,132,114
4356,20220520.164920.553.CD8-176_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,118,106
3850,20220520.175107.765.monocyte-151_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,124,114
4357,20220520.164931.521.CD8-177_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,136,106
4352,20220520.164956.301.CD8-178_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,127,106
3845,20220520.175141.077.monocyte-152_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,105,153,114
7032,20220519.183124.186.CD4-042_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,122,100
4349,20220520.165007.675.CD8-179_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,127,106
6576,20220519.194431.074.monocyte-030_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,138,97
7029,20220519.183149.168.CD4-043_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,144,105
4348,20220520.165023.317.CD8-180_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,127,106
3843,20220520.175225.154.monocyte-153_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,130,114
6572,20220519.194445.905.monocyte-031_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,145,97
4344,20220520.165037.131.CD8-181_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,127,106
7028,20220519.183205.215.CD4-044_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,137,114
3841,20220520.175253.797.monocyte-154_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,130,114
4341,20220520.165050.939.CD8-182_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,127,106
3836,20220520.175324.469.monocyte-155_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,130,114
4339,20220520.165108.204.CD8-183_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,127,106
6571,20220519.194510.277.monocyte-032_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,145,103
4336,20220520.165121.002.CD8-184_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,137,106
3834,20220520.175347.626.monocyte-156_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,146,133,114
6567,20220519.194546.434.monocyte-033_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,145,103
3832,20220520.175410.372.monocyte-157_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,125,114
3829,20220520.175426.015.monocyte-158_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,125,114
6565,20220519.194604.917.monocyte-034_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,142,103
3826,20220520.175443.074.monocyte-159_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,136,101
4330,20220520.165132.377.CD8-185_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,137,106
6562,20220519.194622.793.monocyte-035_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,122,134,112
3823,20220520.175520.453.monocyte-160_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,109,110
7027,20220519.183232.232.CD4-045_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,137,101
3820,20220520.175535.890.monocyte-161_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,138,110
4327,20220520.165144.161.CD8-186_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,143,106
7024,20220519.183251.934.CD4-046_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,137,101
3816,20220520.175601.686.monocyte-162_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,138,110
6559,20220519.194657.123.monocyte-036_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,143,108
7021,20220519.183303.310.CD4-047_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,145,150,102
6554,20220519.194718.246.monocyte-037_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,133,116
4324,20220520.165155.331.CD8-187_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,118,106
3814,20220520.175620.780.monocyte-163_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,138,110
7018,20220519.183317.733.CD4-048_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,131,113
4322,20220520.165211.783.CD8-188_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,118,106
3811,20220520.175643.731.monocyte-164_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,130,110
6552,20220519.194745.871.monocyte-038_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,151,144,101
4320,20220520.165224.782.CD8-189_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,118,106
3806,20220520.175709.531.monocyte-165_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,130,110
7015,20220519.183328.499.CD4-049_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,147,139,120
4318,20220520.165241.843.CD8-190_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,118,106
3803,20220520.175725.779.monocyte-166_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,130,110
4314,20220520.165300.939.CD8-191_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,118,106
6550,20220519.194807.807.monocyte-039_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,149,108
3802,20220520.175753.810.monocyte-167_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,130,110
7010,20220519.183340.077.CD4-050_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,135,120
6546,20220519.194822.840.monocyte-040_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,149,108
4310,20220520.165313.125.CD8-192_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,140,106
3797,20220520.175820.214.monocyte-168_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,111,141,99
7008,20220519.183356.323.CD4-051_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,129,115
6543,20220519.194847.417.monocyte-041_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,139,120
7004,20220519.183408.312.CD4-052_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,125,124
7001,20220519.183426.183.CD4-053_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,133,111
6999,20220519.183443.044.CD4-054_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,136,130,107
4307,20220520.165328.562.CD8-193_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,140,106
6539,20220519.194907.327.monocyte-042_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,133,106
3794,20220520.175837.076.monocyte-169_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,125,120,99
6997,20220519.183453.808.CD4-055_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,126,107
4305,20220520.165343.190.CD8-194_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,146,106
